Time,originele Temp,Temp
2019-09-26T00:00:00Z,9.577,12.1
2019-09-26T01:00:00Z,9.4,13.14
2019-09-26T02:00:00Z,9.144,11.13
2019-09-26T03:00:00Z,8.896,11.14
2019-09-26T04:00:00Z,8.619,11.12
2019-09-26T05:00:00Z,9.057,13.13
2019-09-26T06:00:00Z,11.102,14.11
2019-09-26T07:00:00Z,13.242,14.12
2019-09-26T08:00:00Z,15.255,10.15
2019-09-26T09:00:00Z,16.567,10.15
2019-09-26T10:00:00Z,17.596,15.14
2019-09-26T11:00:00Z,18.272,15.1
2019-09-26T12:00:00Z,18.497,11.1
2019-09-26T13:00:00Z,18.396,10.15
2019-09-26T14:00:00Z,18.003,12.1
2019-09-26T15:00:00Z,17.216,13.13
2019-09-26T16:00:00Z,15.064,11.11
2019-09-26T17:00:00Z,13.375,15.13
2019-09-26T18:00:00Z,12.781,12.11
2019-09-26T19:00:00Z,12.31,11.13
2019-09-26T20:00:00Z,11.932,11.12
2019-09-26T21:00:00Z,11.682,11.12
2019-09-26T22:00:00Z,11.411,15.13
2019-09-26T23:00:00Z,11.218,11.1
2019-09-27T00:00:00Z,11.039,12.13
2019-09-27T01:00:00Z,10.886,13.11
2019-09-27T02:00:00Z,10.767,10.15
2019-09-27T03:00:00Z,10.664,13.14
2019-09-27T04:00:00Z,10.546,11.15
2019-09-27T05:00:00Z,11.032,13.11
2019-09-27T06:00:00Z,13.194,12.13
2019-09-27T07:00:00Z,15.319,12.14
2019-09-27T08:00:00Z,17.21,11.14
2019-09-27T09:00:00Z,18.664,10.15
2019-09-27T10:00:00Z,19.823,10.12
2019-09-27T11:00:00Z,20.314,12.14
2019-09-27T12:00:00Z,20.632,10.1
2019-09-27T13:00:00Z,20.64,11.13
2019-09-27T14:00:00Z,20.048,12.1
2019-09-27T15:00:00Z,18.762,10.15
2019-09-27T16:00:00Z,16.942,11.15
2019-09-27T17:00:00Z,15.557,13.15
2019-09-27T18:00:00Z,14.748,10.1
2019-09-27T19:00:00Z,14.045,14.13
2019-09-27T20:00:00Z,13.642,13.12
2019-09-27T21:00:00Z,13.435,15.11
2019-09-27T22:00:00Z,13.337,11.13
2019-09-27T23:00:00Z,13.19,11.15
2019-09-28T00:00:00Z,12.991,15.1
2019-09-28T01:00:00Z,12.838,10.14
2019-09-28T02:00:00Z,12.622,11.1
2019-09-28T03:00:00Z,12.333,15.11
2019-09-28T04:00:00Z,11.964,10.11
2019-09-28T05:00:00Z,12.068,11.11
2019-09-28T06:00:00Z,13.503,10.12
2019-09-28T07:00:00Z,14.57,11.12
2019-09-28T08:00:00Z,15.178,12.14
2019-09-28T09:00:00Z,15.431,15.15
2019-09-28T10:00:00Z,15.743,14.12
2019-09-28T11:00:00Z,16.176,12.14
2019-09-28T12:00:00Z,16.575,10.1
2019-09-28T13:00:00Z,16.707,10.13
2019-09-28T14:00:00Z,16.459,10.13
2019-09-28T15:00:00Z,15.762,12.14
2019-09-28T16:00:00Z,13.901,10.11
2019-09-28T17:00:00Z,12.405,12.13
2019-09-28T18:00:00Z,11.915,10.15
2019-09-28T19:00:00Z,11.388,13.15
2019-09-28T20:00:00Z,10.935,10.1
2019-09-28T21:00:00Z,10.573,10.13
2019-09-28T22:00:00Z,10.263,13.1
2019-09-28T23:00:00Z,9.993,14.15
2019-09-29T00:00:00Z,9.797,13.15
2019-09-29T01:00:00Z,9.612,11.15
2019-09-29T02:00:00Z,9.519,14.14
2019-09-29T03:00:00Z,9.389,12.11
2019-09-29T04:00:00Z,9.217,11.15
2019-09-29T05:00:00Z,9.547,13.1
2019-09-29T06:00:00Z,11.63,15.11
2019-09-29T07:00:00Z,13.703,13.13
2019-09-29T08:00:00Z,16.367,10.11
2019-09-29T09:00:00Z,18.351,13.1
2019-09-29T10:00:00Z,19.772,11.14
2019-09-29T11:00:00Z,20.771,15.14
2019-09-29T12:00:00Z,21.4,15.12
2019-09-29T13:00:00Z,21.625,13.12
2019-09-29T14:00:00Z,21.416,13.14
2019-09-29T15:00:00Z,20.301,12.14
2019-09-29T16:00:00Z,17.424,15.14
2019-09-29T17:00:00Z,15.635,14.1
2019-09-29T18:00:00Z,14.945,10.11
2019-09-29T19:00:00Z,14.447,14.1
2019-09-29T20:00:00Z,14.09,14.14
2019-09-29T21:00:00Z,13.976,14.15
2019-09-29T22:00:00Z,13.83,11.1
2019-09-29T23:00:00Z,13.72,14.15
2019-09-30T00:00:00Z,13.659,12.1
2019-09-30T01:00:00Z,13.761,12.12
2019-09-30T02:00:00Z,13.882,10.15
2019-09-30T03:00:00Z,13.88,14.11
2019-09-30T04:00:00Z,13.691,15.13
2019-09-30T05:00:00Z,13.795,14.13
2019-09-30T06:00:00Z,15.448,11.11
2019-09-30T07:00:00Z,16.523,11.1
2019-09-30T08:00:00Z,17.489,11.15
2019-09-30T09:00:00Z,18.249,11.15
2019-09-30T10:00:00Z,18.795,10.12
2019-09-30T11:00:00Z,19.097,13.11
2019-09-30T12:00:00Z,19.246,14.11
2019-09-30T13:00:00Z,19,10.13
2019-09-30T14:00:00Z,18.339,14.13
2019-09-30T15:00:00Z,17.188,12.13
2019-09-30T16:00:00Z,15.147,13.1
2019-09-30T17:00:00Z,13.396,13.15
2019-09-30T18:00:00Z,12.52,15.11
2019-09-30T19:00:00Z,11.712,14.12
2019-09-30T20:00:00Z,10.984,12.11
2019-09-30T21:00:00Z,10.366,14.15
2019-09-30T22:00:00Z,9.772,11.11
2019-09-30T23:00:00Z,9.425,10.1
2019-10-01T00:00:00Z,9.122,13.13
2019-10-01T01:00:00Z,8.743,12.12
2019-10-01T02:00:00Z,8.37,15.13
2019-10-01T03:00:00Z,8.045,11.15
2019-10-01T04:00:00Z,7.82,11.15
2019-10-01T05:00:00Z,8.441,13.12
2019-10-01T06:00:00Z,11.351,15.13
2019-10-01T07:00:00Z,14.062,13.13
2019-10-01T08:00:00Z,16.768,12.12
2019-10-01T09:00:00Z,19.033,14.15
2019-10-01T10:00:00Z,20.657,12.14
2019-10-01T11:00:00Z,21.724,15.1
2019-10-01T12:00:00Z,22.274,15.1
2019-10-01T13:00:00Z,22.328,10.13
2019-10-01T14:00:00Z,21.915,13.15
2019-10-01T15:00:00Z,20.733,11.1
2019-10-01T16:00:00Z,17.564,12.15
2019-10-01T17:00:00Z,15.708,11.13
2019-10-01T18:00:00Z,14.933,12.12
2019-10-01T19:00:00Z,14.149,12.13
2019-10-01T20:00:00Z,13.493,15.13
2019-10-01T21:00:00Z,13.003,13.15
2019-10-01T22:00:00Z,12.502,14.11
2019-10-01T23:00:00Z,12.141,13.13
2019-10-02T00:00:00Z,11.826,10.12
2019-10-02T01:00:00Z,11.431,11.12
2019-10-02T02:00:00Z,11.17,13.11
2019-10-02T03:00:00Z,10.989,14.1
2019-10-02T04:00:00Z,11.008,11.11
2019-10-02T05:00:00Z,11.253,14.14
2019-10-02T06:00:00Z,12.382,10.12
2019-10-02T07:00:00Z,13.359,13.11
2019-10-02T08:00:00Z,14.38,12.1
2019-10-02T09:00:00Z,14.989,13.14
2019-10-02T10:00:00Z,15.19,14.12
2019-10-02T11:00:00Z,15.078,13.12
2019-10-02T12:00:00Z,14.721,15.14
2019-10-02T13:00:00Z,14.069,12.13
2019-10-02T14:00:00Z,13.188,13.12
2019-10-02T15:00:00Z,12.233,13.12
2019-10-02T16:00:00Z,11.249,15.15
2019-10-02T17:00:00Z,10.485,11.1
2019-10-02T18:00:00Z,9.834,11.1
2019-10-02T19:00:00Z,9.12,11.1
2019-10-02T20:00:00Z,8.328,12.15
2019-10-02T21:00:00Z,7.338,11.11
2019-10-02T22:00:00Z,6.417,11.12
2019-10-02T23:00:00Z,5.783,13.13
2019-10-03T00:00:00Z,5.365,13.15
2019-10-03T01:00:00Z,5.12,10.1
2019-10-03T02:00:00Z,4.799,13.11
2019-10-03T03:00:00Z,4.527,15.13
2019-10-03T04:00:00Z,4.36,14.1
2019-10-03T05:00:00Z,4.4,13.13
2019-10-03T06:00:00Z,5.228,12.14
2019-10-03T07:00:00Z,6.578,11.12
2019-10-03T08:00:00Z,8.035,14.1
2019-10-03T09:00:00Z,9.219,12.13
2019-10-03T10:00:00Z,10.088,10.11
2019-10-03T11:00:00Z,10.682,13.11
2019-10-03T12:00:00Z,11.081,14.11
2019-10-03T13:00:00Z,11.128,14.1
2019-10-03T14:00:00Z,10.784,10.11
2019-10-03T15:00:00Z,9.976,12.1
2019-10-03T16:00:00Z,8.05,15.11
2019-10-03T17:00:00Z,6.523,13.14
2019-10-03T18:00:00Z,5.908,13.1
2019-10-03T19:00:00Z,5.36,15.1
2019-10-03T20:00:00Z,4.823,12.12
2019-10-03T21:00:00Z,4.375,15.13
2019-10-03T22:00:00Z,4.076,12.14
2019-10-03T23:00:00Z,3.803,10.1
2019-10-04T00:00:00Z,3.62,14.15
2019-10-04T01:00:00Z,3.439,13.1
2019-10-04T02:00:00Z,3.255,13.15
2019-10-04T03:00:00Z,3.042,13.1
2019-10-04T04:00:00Z,2.683,15.15
2019-10-04T05:00:00Z,2.758,12.13
2019-10-04T06:00:00Z,5.154,12.13
2019-10-04T07:00:00Z,7.884,14.12
2019-10-04T08:00:00Z,9.89,13.13
2019-10-04T09:00:00Z,11.114,14.15
2019-10-04T10:00:00Z,12.086,12.15
2019-10-04T11:00:00Z,12.78,13.14
2019-10-04T12:00:00Z,13.276,14.11
2019-10-04T13:00:00Z,13.349,13.11
2019-10-04T14:00:00Z,12.882,11.13
2019-10-04T15:00:00Z,11.795,15.1
2019-10-04T16:00:00Z,9.752,14.1
2019-10-04T17:00:00Z,8.761,10.1
2019-10-04T18:00:00Z,8.357,14.12
2019-10-04T19:00:00Z,7.915,12.11
2019-10-04T20:00:00Z,7.477,13.14
2019-10-04T21:00:00Z,7.166,14.1
2019-10-04T22:00:00Z,6.88,11.11
2019-10-04T23:00:00Z,6.656,13.11
2019-10-05T00:00:00Z,6.515,11.14
2019-10-05T01:00:00Z,6.57,13.15
2019-10-05T02:00:00Z,6.665,14.14
2019-10-05T03:00:00Z,6.767,13.14
2019-10-05T04:00:00Z,6.898,11.12
2019-10-05T05:00:00Z,7.17,13.11
2019-10-05T06:00:00Z,8.212,12.15
2019-10-05T07:00:00Z,9.136,13.12
2019-10-05T08:00:00Z,10.047,11.14
2019-10-05T09:00:00Z,10.965,10.1
2019-10-05T10:00:00Z,11.818,11.15
2019-10-05T11:00:00Z,12.518,14.1
2019-10-05T12:00:00Z,12.56,13.1
2019-10-05T13:00:00Z,12.135,11.15
2019-10-05T14:00:00Z,11.167,11.15
2019-10-05T15:00:00Z,9.89,14.1
2019-10-05T16:00:00Z,8.267,14.1
2019-10-05T17:00:00Z,7.247,15.11
2019-10-05T18:00:00Z,6.62,11.1
2019-10-05T19:00:00Z,6.102,13.1
2019-10-05T20:00:00Z,5.666,14.11
2019-10-05T21:00:00Z,5.381,15.15
2019-10-05T22:00:00Z,5.155,11.15
2019-10-05T23:00:00Z,4.832,11.14
2019-10-06T00:00:00Z,4.427,12.14
2019-10-06T01:00:00Z,4.041,12.12
2019-10-06T02:00:00Z,3.749,11.11
2019-10-06T03:00:00Z,3.501,14.15
2019-10-06T04:00:00Z,3.261,13.15
2019-10-06T05:00:00Z,3.248,11.14
2019-10-06T06:00:00Z,4.812,12.14
2019-10-06T07:00:00Z,6.7,11.11
2019-10-06T08:00:00Z,8.603,13.11
2019-10-06T09:00:00Z,9.974,14.12
2019-10-06T10:00:00Z,10.933,11.13
2019-10-06T11:00:00Z,11.474,15.1
2019-10-06T12:00:00Z,11.573,13.15
2019-10-06T13:00:00Z,11.239,12.15
2019-10-06T14:00:00Z,10.528,12.12
2019-10-06T15:00:00Z,9.45,12.1
2019-10-06T16:00:00Z,7.732,14.15
2019-10-06T17:00:00Z,6.747,11.15
2019-10-06T18:00:00Z,6.175,11.15
2019-10-06T19:00:00Z,5.637,12.11
2019-10-06T20:00:00Z,5.152,13.14
2019-10-06T21:00:00Z,4.76,13.1
2019-10-06T22:00:00Z,4.41,15.14
2019-10-06T23:00:00Z,4.119,13.15
2019-10-07T00:00:00Z,3.842,10.15
2019-10-07T01:00:00Z,3.545,12.13
2019-10-07T02:00:00Z,3.306,12.14
2019-10-07T03:00:00Z,3.172,13.1
2019-10-07T04:00:00Z,3.022,10.11
2019-10-07T05:00:00Z,2.892,13.11
2019-10-07T06:00:00Z,3.631,15.14
2019-10-07T07:00:00Z,5.02,12.14
2019-10-07T08:00:00Z,6.586,13.12
2019-10-07T09:00:00Z,7.874,12.12
2019-10-07T10:00:00Z,8.71,12.13
2019-10-07T11:00:00Z,9.323,12.1
2019-10-07T12:00:00Z,9.71,12.15
2019-10-07T13:00:00Z,9.841,15.11
2019-10-07T14:00:00Z,9.576,15.12
2019-10-07T15:00:00Z,8.745,10.15
2019-10-07T16:00:00Z,6.725,13.15
2019-10-07T17:00:00Z,5.676,10.14
2019-10-07T18:00:00Z,4.993,14.13
2019-10-07T19:00:00Z,4.194,13.1
2019-10-07T20:00:00Z,3.455,15.13
2019-10-07T21:00:00Z,2.819,14.1
2019-10-07T22:00:00Z,2.594,14.1
2019-10-07T23:00:00Z,2.505,10.11
2019-10-08T00:00:00Z,2.424,10.11
2019-10-08T01:00:00Z,2.369,11.14
2019-10-08T02:00:00Z,2.445,10.14
2019-10-08T03:00:00Z,2.217,12.14
2019-10-08T04:00:00Z,1.851,13.12
2019-10-08T05:00:00Z,1.966,11.13
2019-10-08T06:00:00Z,4.414,10.12
2019-10-08T07:00:00Z,7.045,13.1
2019-10-08T08:00:00Z,9.901,12.15
2019-10-08T09:00:00Z,12.386,10.12
2019-10-08T10:00:00Z,13.999,12.14
2019-10-08T11:00:00Z,15.003,12.11
2019-10-08T12:00:00Z,15.552,15.1
2019-10-08T13:00:00Z,15.672,12.1
2019-10-08T14:00:00Z,15.265,12.11
2019-10-08T15:00:00Z,13.972,10.14
2019-10-08T16:00:00Z,11.592,14.1
2019-10-08T17:00:00Z,10.342,15.12
2019-10-08T18:00:00Z,9.72,12.11
2019-10-08T19:00:00Z,9.238,12.14
2019-10-08T20:00:00Z,8.847,15.1
2019-10-08T21:00:00Z,8.559,11.12
2019-10-08T22:00:00Z,8.479,15.13
2019-10-08T23:00:00Z,8.556,12.11
2019-10-09T00:00:00Z,8.705,11.11
2019-10-09T01:00:00Z,8.852,15.13
2019-10-09T02:00:00Z,9.102,13.14
2019-10-09T03:00:00Z,9.307,15.12
2019-10-09T04:00:00Z,9.507,13.15
2019-10-09T05:00:00Z,9.618,10.1
2019-10-09T06:00:00Z,10.599,11.11
2019-10-09T07:00:00Z,11.793,15.12
2019-10-09T08:00:00Z,12.824,10.14
2019-10-09T09:00:00Z,13.896,15.12
2019-10-09T10:00:00Z,14.562,14.11
2019-10-09T11:00:00Z,14.887,15.11
2019-10-09T12:00:00Z,14.898,11.11
2019-10-09T13:00:00Z,14.657,12.15
2019-10-09T14:00:00Z,13.981,14.15
2019-10-09T15:00:00Z,12.82,13.14
2019-10-09T16:00:00Z,11.282,12.1
2019-10-09T17:00:00Z,10.198,13.11
2019-10-09T18:00:00Z,9.543,14.1
2019-10-09T19:00:00Z,8.788,13.15
2019-10-09T20:00:00Z,8.007,11.12
2019-10-09T21:00:00Z,7.579,12.12
2019-10-09T22:00:00Z,7.435,13.12
2019-10-09T23:00:00Z,7.28,12.11
2019-10-10T00:00:00Z,7.054,14.13
2019-10-10T01:00:00Z,6.812,15.12
2019-10-10T02:00:00Z,6.623,13.12
2019-10-10T03:00:00Z,6.467,10.11
2019-10-10T04:00:00Z,6.287,10.1
2019-10-10T05:00:00Z,6.282,14.13
2019-10-10T06:00:00Z,7.905,15.13
2019-10-10T07:00:00Z,9.609,12.12
2019-10-10T08:00:00Z,11.209,14.11
2019-10-10T09:00:00Z,12.639,12.14
2019-10-10T10:00:00Z,13.54,11.1
2019-10-10T11:00:00Z,13.964,13.15
2019-10-10T12:00:00Z,13.971,14.12
2019-10-10T13:00:00Z,13.684,15.12
2019-10-10T14:00:00Z,13.101,12.13
2019-10-10T15:00:00Z,11.885,13.15
2019-10-10T16:00:00Z,9.606,10.11
2019-10-10T17:00:00Z,8.36,12.11
2019-10-10T18:00:00Z,7.724,14.14
2019-10-10T19:00:00Z,7.143,15.1
2019-10-10T20:00:00Z,6.637,14.14
2019-10-10T21:00:00Z,6.251,14.12
2019-10-10T22:00:00Z,5.945,10.14
2019-10-10T23:00:00Z,5.693,15.1
2019-10-11T00:00:00Z,5.392,13.11
2019-10-11T01:00:00Z,5.079,11.13
2019-10-11T02:00:00Z,4.816,15.14
2019-10-11T03:00:00Z,4.637,10.14
2019-10-11T04:00:00Z,4.395,10.1
2019-10-11T05:00:00Z,4.263,13.11
2019-10-11T06:00:00Z,6.749,12.15
2019-10-11T07:00:00Z,9.588,11.12
2019-10-11T08:00:00Z,12.492,13.12
2019-10-11T09:00:00Z,14.895,14.11
2019-10-11T10:00:00Z,16.338,11.1
2019-10-11T11:00:00Z,17.241,12.12
2019-10-11T12:00:00Z,17.587,14.15
2019-10-11T13:00:00Z,17.454,13.11
2019-10-11T14:00:00Z,16.899,15.12
2019-10-11T15:00:00Z,15.046,13.11
2019-10-11T16:00:00Z,12.221,13.1
2019-10-11T17:00:00Z,10.651,11.13
2019-10-11T18:00:00Z,9.521,13.1
2019-10-11T19:00:00Z,8.539,10.15
2019-10-11T20:00:00Z,7.795,15.1
2019-10-11T21:00:00Z,7.217,14.11
2019-10-11T22:00:00Z,6.868,13.12
2019-10-11T23:00:00Z,6.607,13.13
2019-10-12T00:00:00Z,6.446,15.13
2019-10-12T01:00:00Z,6.543,12.1
2019-10-12T02:00:00Z,6.716,12.14
2019-10-12T03:00:00Z,6.831,10.15
2019-10-12T04:00:00Z,6.756,15.11
2019-10-12T05:00:00Z,6.824,13.12
2019-10-12T06:00:00Z,8.697,10.13
2019-10-12T07:00:00Z,11.933,13.1
2019-10-12T08:00:00Z,14.459,13.1
2019-10-12T09:00:00Z,16.975,13.1
2019-10-12T10:00:00Z,18.917,10.12
2019-10-12T11:00:00Z,20,15.13
2019-10-12T12:00:00Z,20.557,13.14
2019-10-12T13:00:00Z,20.585,13.11
2019-10-12T14:00:00Z,19.714,11.15
2019-10-12T15:00:00Z,17.189,15.13
2019-10-12T16:00:00Z,14.183,10.13
2019-10-12T17:00:00Z,12.886,10.13
2019-10-12T18:00:00Z,11.965,13.14
2019-10-12T19:00:00Z,11.252,13.12
2019-10-12T20:00:00Z,10.597,14.14
2019-10-12T21:00:00Z,10.062,12.13
2019-10-12T22:00:00Z,9.838,14.13
2019-10-12T23:00:00Z,9.908,15.11
2019-10-13T00:00:00Z,10.069,13.1
2019-10-13T01:00:00Z,10.002,11.11
2019-10-13T02:00:00Z,9.591,12.1
2019-10-13T03:00:00Z,9.001,10.15
2019-10-13T04:00:00Z,8.372,10.1
2019-10-13T05:00:00Z,7.969,12.12
2019-10-13T06:00:00Z,9.667,12.13
2019-10-13T07:00:00Z,12.612,11.14
2019-10-13T08:00:00Z,14.942,14.13
2019-10-13T09:00:00Z,17.305,13.13
2019-10-13T10:00:00Z,18.932,13.15
2019-10-13T11:00:00Z,19.829,13.13
2019-10-13T12:00:00Z,20.204,11.1
2019-10-13T13:00:00Z,20.085,12.13
2019-10-13T14:00:00Z,19.293,15.1
2019-10-13T15:00:00Z,17.096,11.15
2019-10-13T16:00:00Z,13.934,14.14
2019-10-13T17:00:00Z,12.472,13.15
2019-10-13T18:00:00Z,11.637,12.15
2019-10-13T19:00:00Z,10.928,14.14
2019-10-13T20:00:00Z,10.334,14.11
2019-10-13T21:00:00Z,9.891,15.1
2019-10-13T22:00:00Z,9.617,15.1
2019-10-13T23:00:00Z,9.514,10.15
2019-10-14T00:00:00Z,9.537,13.14
2019-10-14T01:00:00Z,9.645,13.14
2019-10-14T02:00:00Z,9.826,10.15
2019-10-14T03:00:00Z,10.02,13.12
2019-10-14T04:00:00Z,10.007,15.13
2019-10-14T05:00:00Z,9.926,15.14
2019-10-14T06:00:00Z,11.04,13.15
2019-10-14T07:00:00Z,13.449,12.12
2019-10-14T08:00:00Z,15.618,10.14
2019-10-14T09:00:00Z,17.614,11.13
2019-10-14T10:00:00Z,19.052,13.1
2019-10-14T11:00:00Z,19.958,11.1
2019-10-14T12:00:00Z,20.341,12.11
2019-10-14T13:00:00Z,20.204,12.12
2019-10-14T14:00:00Z,19.363,14.11
2019-10-14T15:00:00Z,17.32,15.14
2019-10-14T16:00:00Z,14.37,15.13
2019-10-14T17:00:00Z,13.061,14.15
2019-10-14T18:00:00Z,12.258,13.1
2019-10-14T19:00:00Z,11.599,15.15
2019-10-14T20:00:00Z,11.043,10.13
2019-10-14T21:00:00Z,10.598,13.14
2019-10-14T22:00:00Z,10.221,13.11
2019-10-14T23:00:00Z,9.931,12.13
2019-10-15T00:00:00Z,9.706,13.11
2019-10-15T01:00:00Z,9.501,10.12
2019-10-15T02:00:00Z,9.253,14.11
2019-10-15T03:00:00Z,8.839,11.12
2019-10-15T04:00:00Z,8.416,11.12
2019-10-15T05:00:00Z,8.111,14.12
2019-10-15T06:00:00Z,9.163,15.11
2019-10-15T07:00:00Z,11.194,15.1
2019-10-15T08:00:00Z,13.911,14.1
2019-10-15T09:00:00Z,16.43,15.15
2019-10-15T10:00:00Z,18.287,12.12
2019-10-15T11:00:00Z,19.495,10.12
2019-10-15T12:00:00Z,20.104,10.12
2019-10-15T13:00:00Z,20.11,13.1
2019-10-15T14:00:00Z,19.387,14.15
2019-10-15T15:00:00Z,17.516,15.14
2019-10-15T16:00:00Z,15.11,11.13
2019-10-15T17:00:00Z,13.781,13.15
2019-10-15T18:00:00Z,12.838,11.11
2019-10-15T19:00:00Z,12.09,11.15
2019-10-15T20:00:00Z,11.42,12.11
2019-10-15T21:00:00Z,10.973,14.14
2019-10-15T22:00:00Z,10.672,10.13
2019-10-15T23:00:00Z,10.314,13.15
2019-10-16T00:00:00Z,10.014,12.1
2019-10-16T01:00:00Z,9.73,15.11
2019-10-16T02:00:00Z,9.433,12.1
2019-10-16T03:00:00Z,9.152,11.1
2019-10-16T04:00:00Z,8.927,14.14
2019-10-16T05:00:00Z,8.74,15.1
2019-10-16T06:00:00Z,9.032,13.15
2019-10-16T07:00:00Z,9.813,13.11
2019-10-16T08:00:00Z,10.866,15.1
2019-10-16T09:00:00Z,12.286,15.13
2019-10-16T10:00:00Z,13.694,14.1
2019-10-16T11:00:00Z,14.828,13.14
2019-10-16T12:00:00Z,15.589,15.15
2019-10-16T13:00:00Z,15.81,15.13
2019-10-16T14:00:00Z,15.363,13.15
2019-10-16T15:00:00Z,13.698,10.12
2019-10-16T16:00:00Z,11.195,13.13
2019-10-16T17:00:00Z,10.232,15.15
2019-10-16T18:00:00Z,9.122,10.14
2019-10-16T19:00:00Z,8.152,10.12
2019-10-16T20:00:00Z,7.421,13.13
2019-10-16T21:00:00Z,7.071,11.15
2019-10-16T22:00:00Z,6.827,15.11
2019-10-16T23:00:00Z,6.65,10.11
2019-10-17T00:00:00Z,6.453,10.11
2019-10-17T01:00:00Z,6.251,13.15
2019-10-17T02:00:00Z,6.001,12.14
2019-10-17T03:00:00Z,5.669,10.12
2019-10-17T04:00:00Z,5.317,11.14
2019-10-17T05:00:00Z,5.137,14.11
2019-10-17T06:00:00Z,6.85,10.11
2019-10-17T07:00:00Z,9.256,10.14
2019-10-17T08:00:00Z,11.869,11.12
2019-10-17T09:00:00Z,14.423,14.14
2019-10-17T10:00:00Z,16.191,15.1
2019-10-17T11:00:00Z,17.251,10.11
2019-10-17T12:00:00Z,17.719,15.1
2019-10-17T13:00:00Z,17.671,12.11
2019-10-17T14:00:00Z,16.949,11.11
2019-10-17T15:00:00Z,14.695,13.12
2019-10-17T16:00:00Z,11.64,12.14
2019-10-17T17:00:00Z,10.591,12.1
2019-10-17T18:00:00Z,9.79,14.13
2019-10-17T19:00:00Z,9.167,15.15
2019-10-17T20:00:00Z,8.703,11.11
2019-10-17T21:00:00Z,8.325,11.11
2019-10-17T22:00:00Z,7.942,15.13
2019-10-17T23:00:00Z,7.587,12.12
2019-10-18T00:00:00Z,7.225,10.11
2019-10-18T01:00:00Z,6.888,11.1
2019-10-18T02:00:00Z,6.613,12.14
2019-10-18T03:00:00Z,6.426,14.15
2019-10-18T04:00:00Z,6.113,12.12
2019-10-18T05:00:00Z,5.95,10.1
2019-10-18T06:00:00Z,7.498,13.13
2019-10-18T07:00:00Z,10.195,11.15
2019-10-18T08:00:00Z,12.652,11.1
2019-10-18T09:00:00Z,14.763,11.1
2019-10-18T10:00:00Z,16.14,11.11
2019-10-18T11:00:00Z,17.058,11.1
2019-10-18T12:00:00Z,17.474,15.11
2019-10-18T13:00:00Z,17.366,10.1
2019-10-18T14:00:00Z,16.693,14.1
2019-10-18T15:00:00Z,14.565,12.12
2019-10-18T16:00:00Z,11.774,12.13
2019-10-18T17:00:00Z,10.772,13.13
2019-10-18T18:00:00Z,10.263,12.15
2019-10-18T19:00:00Z,9.923,12.1
2019-10-18T20:00:00Z,9.635,10.14
2019-10-18T21:00:00Z,9.262,14.12
2019-10-18T22:00:00Z,9.058,11.13
2019-10-18T23:00:00Z,8.682,10.12
2019-10-19T00:00:00Z,8.072,14.1
2019-10-19T01:00:00Z,7.478,12.13
2019-10-19T02:00:00Z,7.097,11.15
2019-10-19T03:00:00Z,6.891,13.11
2019-10-19T04:00:00Z,6.78,10.13
2019-10-19T05:00:00Z,6.764,15.12
2019-10-19T06:00:00Z,7.76,13.15
2019-10-19T07:00:00Z,9.387,13.12
2019-10-19T08:00:00Z,11.619,10.15
2019-10-19T09:00:00Z,13.855,11.13
2019-10-19T10:00:00Z,15.552,14.13
2019-10-19T11:00:00Z,16.796,15.11
2019-10-19T12:00:00Z,17.556,10.14
2019-10-19T13:00:00Z,17.669,13.15
2019-10-19T14:00:00Z,17.027,14.11
2019-10-19T15:00:00Z,15.071,15.12
2019-10-19T16:00:00Z,12.338,12.13
2019-10-19T17:00:00Z,11.179,13.1
2019-10-19T18:00:00Z,10.37,12.13
2019-10-19T19:00:00Z,9.814,11.12
2019-10-19T20:00:00Z,9.431,15.1
2019-10-19T21:00:00Z,9.182,12.13
2019-10-19T22:00:00Z,9.012,13.13
2019-10-19T23:00:00Z,8.917,12.13
2019-10-20T00:00:00Z,8.775,11.11
2019-10-20T01:00:00Z,8.654,11.1
2019-10-20T02:00:00Z,8.588,11.14
2019-10-20T03:00:00Z,8.497,13.11
2019-10-20T04:00:00Z,8.374,12.14
2019-10-20T05:00:00Z,8.334,15.1
2019-10-20T06:00:00Z,9.236,13.13
2019-10-20T07:00:00Z,11.012,10.14
2019-10-20T08:00:00Z,13.396,11.13
2019-10-20T09:00:00Z,15.8,15.13
2019-10-20T10:00:00Z,17.775,13.13
2019-10-20T11:00:00Z,19.195,13.1
2019-10-20T12:00:00Z,20.018,12.12
2019-10-20T13:00:00Z,20.163,15.12
2019-10-20T14:00:00Z,19.289,10.1
2019-10-20T15:00:00Z,16.939,11.14
2019-10-20T16:00:00Z,14.511,10.12
2019-10-20T17:00:00Z,13.54,15.13
2019-10-20T18:00:00Z,12.86,10.11
2019-10-20T19:00:00Z,12.179,13.11
2019-10-20T20:00:00Z,11.618,15.1
2019-10-20T21:00:00Z,11.198,12.1
2019-10-20T22:00:00Z,10.89,10.15
2019-10-20T23:00:00Z,10.632,12.15
2019-10-21T00:00:00Z,10.45,10.1
2019-10-21T01:00:00Z,10.309,13.15
2019-10-21T02:00:00Z,10.109,15.14
2019-10-21T03:00:00Z,9.82,10.12
2019-10-21T04:00:00Z,9.57,10.11
2019-10-21T05:00:00Z,9.46,14.12
2019-10-21T06:00:00Z,10.804,13.13
2019-10-21T07:00:00Z,13.379,11.13
